,dept_abb,course_num,section,instructor_first_name,instructor_last_name,quarter,year,overall_ratings,content_ratings,contribution_ratings,effectiveness_ratings,interest_ratings,amount_learned_ratings,grading_ratings,user_email,user_password,would_take_again,homework_amount,user_country,user_city,is_recorded,teaching_style,participation_weight,level_of_group_work,exam_weight,ReportedCount,exam_difficulty,DateOfReview
107,ACCTG,215.0,DA,Nancy,Pasternack,SP,19.0,4.33,4.5,4.5,4.5,4.5,4.5,4.86,kassiesa@yahoo.com,a?XYx7A$R5,25.84,4.76,United States,Boston,no,group work focused,1.39,1.55,4.89,9,2.06,05/26/2019
108,ACCTG,215.0,DA,Nancy,Pasternack,WI,19.0,4.7,4.7,4.75,4.79,4.75,4.75,4.64,markjugg@hotmail.com,XYs0hqh#jv,49.87,2.13,United States,Portland,no,industry example based,2.09,0.68,4.07,7,3.27,01/31/2019
109,ACCTG,215.0,DB,Nancy,Pasternack,SP,19.0,4.73,4.79,4.89,4.79,4.65,4.79,4.73,scottzed@verizon.net,Hd8$RKOlBq,33.36,1.32,United States,Boston,no,online,2.63,0.92,4.16,13,0.2,05/26/2019
110,ACCTG,215.0,DB,Nancy,Pasternack,WI,19.0,4.46,4.38,4.66,4.66,4.71,4.54,4.75,madanm@icloud.com,eV3O%^0qOq,47.33,1.07,United States,San Francisco,no,group work focused,0.96,0.17,2.69,10,3.24,01/31/2019
111,ACCTG,219.0,A,Christina,Nichols,SU,19.0,4.68,4.68,4.9,4.81,4.9,4.75,4.68,marioph@live.com,yVMsCKP12%,41.0,1.75,United States,Seattle,no,visual,2.53,1.28,3.82,11,4.48,07/23/2019
112,ACCTG,219.0,A,Christina,Nichols,AU,18.0,4.11,4.09,4.5,4.28,4.45,4.35,3.97,jeteve@hotmail.com,99Me5l-%#Z,54.1,0.48,United States,Bellevue,no,group work focused,4.16,4.71,0.41,12,3.14,09/30/2018
113,ACCTG,219.0,A,Christina,Nichols,SP,19.0,4.54,4.28,4.81,4.81,4.75,4.21,4.4,kronvold@att.net,oA^$%m&H74,69.47,4.53,United States,Issaquah,no,group work focused,1.05,0.58,2.76,12,3.74,05/26/2019
114,ACCTG,219.0,A,Christina,Nichols,WI,19.0,4.26,4.36,4.77,4.75,4.65,4.52,4.19,fangorn@msn.com,gw~V=^5L~7,16.37,0.99,United States,Boston,yes,online,1.22,2.82,3.72,10,2.8,01/31/2019
115,ACCTG,219.0,B,Christina,Nichols,WI,19.0,4.31,4.43,4.78,4.69,4.72,4.32,4.3,mcsporran@icloud.com,S85YmpcGa3,94.11,2.1,United States,Bellevue,yes,group work focused,1.5,3.89,1.93,9,4.12,01/31/2019
116,ACCTG,225.0,A,Wendy,Baesler,SU,19.0,3.83,3.93,4.17,3.9,3.7,3.9,3.7,jschauma@live.com,U-4@bj^D54,68.42,0.94,United States,Portland,yes,alternative resource heavy,4.97,4.13,0.96,6,4.24,07/23/2019
117,ACCTG,225.0,A,Wendy,Baesler,AU,18.0,3.68,3.77,3.92,3.71,3.86,3.85,3.65,hermanab@msn.com,6J-q_OhqGw,96.15,4.56,United States,San Francisco,no,alternative resource heavy,4.83,2.78,2.06,4,1.44,09/30/2018
118,ACCTG,225.0,A,Terrence,Blackburne,SP,19.0,3.75,4.0,4.0,3.83,4.1,4.0,4.0,sopwith@optonline.net,KY9IxW^70M,5.47,0.55,United States,Boston,yes,industry example based,4.57,1.55,0.33,5,1.62,05/26/2019
119,ACCTG,225.0,A,Wendy,Baesler,WI,19.0,3.09,3.3,3.23,2.96,3.47,3.32,3.24,kjohnson@comcast.net,t35geTn%sI,3.63,1.91,United States,Portland,yes,powerpoint driven,2.06,4.92,3.49,10,4.88,01/31/2019
120,ACCTG,225.0,AA,Mikhail,Alexeeff,AU,18.0,4.75,4.81,4.9,4.81,4.75,4.68,4.75,goresky@hotmail.com,U40TRaibL-,27.01,4.59,United States,San Francisco,yes,alternative resource heavy,4.05,4.58,3.24,4,2.57,09/30/2018
121,ACCTG,225.0,AA,Ashton,Hyman,SP,19.0,4.7,4.7,4.83,4.83,4.83,4.7,4.7,willg@outlook.com,FLa*qy21z4,63.17,2.22,United States,Issaquah,no,alternative resource heavy,2.9,0.28,2.15,3,1.52,05/26/2019
122,ACCTG,225.0,AA,Mikhail,Alexeeff,WI,19.0,4.54,4.6,4.71,4.6,4.75,4.54,4.83,pgottsch@sbcglobal.net,m$%i96D9Vw,9.49,4.28,United States,Seattle,no,problem based,1.99,1.72,4.3,6,4.22,01/31/2019
123,ACCTG,225.0,AB,Mikhail,Alexeeff,AU,18.0,4.81,4.87,4.84,4.78,4.87,4.87,4.92,steve@att.net,5PZjH2Cp2g,97.87,1.35,United States,Los Angeles,yes,problem based,1.55,1.95,0.18,12,2.92,09/30/2018
124,ACCTG,225.0,AB,Ashton,Hyman,SP,19.0,4.69,4.69,4.85,4.91,4.78,4.69,4.91,eidac@verizon.net,Gf816M3Lgr,10.8,2.76,United States,San Francisco,no,alternative resource heavy,2.32,1.41,3.75,2,2.71,05/26/2019
125,ACCTG,225.0,AB,Mikhail,Alexeeff,WI,19.0,4.81,4.75,4.86,4.86,4.73,4.79,4.79,fmtbebuck@yahoo.ca,VW24Ge35!r,68.22,3.6,United States,Bellevue,no,industry example based,3.17,2.17,3.19,14,1.83,01/31/2019
126,ACCTG,225.0,AC,Mikhail,Alexeeff,AU,18.0,4.82,4.85,4.91,4.88,4.88,4.78,4.88,chance@hotmail.com,vz6YH%&2v3,45.75,4.73,United States,Seattle,no,industry example based,0.1,0.23,1.41,10,3.93,09/30/2018
127,ACCTG,225.0,AC,Ashton,Hyman,SP,19.0,4.57,4.69,4.78,4.69,4.78,4.69,4.91,kewley@live.com,S4?Derf82C,55.71,4.96,United States,Seattle,no,powerpoint driven,1.04,4.69,0.08,10,3.28,05/26/2019
128,ACCTG,225.0,AC,Mikhail,Alexeeff,WI,19.0,4.68,4.68,4.86,4.72,4.8,4.76,4.76,wainwrig@hotmail.com,keh6e=7ZWo,83.5,4.82,United States,Seattle,yes,visual,2.51,2.8,3.76,9,3.57,01/31/2019
129,ACCTG,225.0,AD,Mikhail,Alexeeff,AU,18.0,4.75,4.54,4.83,4.75,4.63,4.57,4.78,nachbaur@outlook.com,9fb0qyaoE5,91.04,1.42,United States,Boston,no,problem based,2.88,2.97,0.72,13,3.38,09/30/2018
130,ACCTG,225.0,AD,Ashton,Hyman,SP,19.0,4.25,4.0,5.0,4.75,4.75,4.75,4.75,stecoop@gmail.com,A7YgooxTC1,31.48,0.72,United States,Boston,no,online,0.22,1.58,1.38,7,3.92,05/26/2019
131,ACCTG,225.0,AD,Mikhail,Alexeeff,WI,19.0,4.75,4.7,4.83,4.79,4.75,4.75,4.7,jmgomez@mac.com,7K%zn2o6=U,63.11,4.33,United States,Los Angeles,no,online,3.01,3.79,2.52,1,1.59,01/31/2019
132,ACCTG,225.0,B,Phil,Quinn,SP,19.0,4.64,4.57,4.94,4.84,4.86,4.63,4.56,cgreuter@yahoo.com,qIt95MFyW1,59.64,0.34,United States,Los Angeles,no,industry example based,2.56,2.31,0.66,11,4.23,05/26/2019
133,ACCTG,225.0,B,Wendy,Baesler,WI,19.0,3.11,3.4,3.53,3.05,3.37,3.43,3.21,jyoliver@gmail.com,Om7RMhmcsY,31.03,2.5,United States,Boston,yes,group work focused,1.42,4.53,1.27,9,4.28,01/31/2019
134,ACCTG,225.0,BC,Mikhail,Alexeeff,SP,19.0,4.68,4.68,4.68,4.68,4.68,4.62,4.73,tangsh@icloud.com,K9vAS#f1%5,79.99,2.93,United States,Seattle,no,problem based,4.17,4.83,1.49,8,1.22,05/26/2019
135,ACCTG,225.0,BC,Mikhail,Alexeeff,WI,19.0,4.85,4.73,4.89,4.85,4.79,4.85,4.85,heidrich@att.net,a-&611O81_,70.59,0.64,United States,San Francisco,no,powerpoint driven,3.38,3.73,2.91,13,2.3,01/31/2019
136,ACCTG,225.0,BD,Mikhail,Alexeeff,SP,19.0,4.55,4.77,4.87,4.82,4.71,4.71,4.91,bigmauler@gmail.com,Q=Ees0q+3K,14.95,0.51,United States,Los Angeles,no,online,4.5,4.73,0.22,13,2.2,05/26/2019
137,ACCTG,225.0,BD,Mikhail,Alexeeff,WI,19.0,4.9,4.87,4.93,4.93,4.9,4.87,4.87,hamilton@yahoo.com,wG?_j&Skk2,2.34,0.21,United States,Issaquah,no,group work focused,3.18,0.72,4.55,3,4.65,01/31/2019
138,ACCTG,225.0,C,Wendy,Baesler,AU,18.0,3.35,3.48,3.8,3.36,3.75,3.63,3.32,studyabr@icloud.com,20Q44M~bO+,17.62,0.73,United States,Boston,no,group work focused,1.41,0.36,4.27,15,1.56,09/30/2018
139,ACCTG,225.0,C,Phil,Quinn,SP,19.0,4.59,4.63,4.92,4.78,4.79,4.63,4.56,tristan@hotmail.com,U45N@4uj$A,94.61,1.94,United States,Boston,no,industry example based,2.52,3.2,2.65,1,1.45,05/26/2019
140,ACCTG,225.0,C,Ryan,Anthony,WI,19.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,morain@gmail.com,S9XI641?1C,51.02,0.21,United States,Boston,no,group work focused,0.57,2.93,1.15,13,3.17,01/31/2019
141,ACCTG,225.0,CC,Mikhail,Alexeeff,AU,18.0,4.78,4.82,4.88,4.88,4.78,4.78,4.85,ahuillet@att.net,5HQ+4Zis&N,94.7,3.53,United States,San Francisco,no,group work focused,0.75,2.56,1.64,8,3.85,09/30/2018
142,ACCTG,225.0,CC,Mikhail,Alexeeff,SP,19.0,4.0,4.25,4.0,3.83,4.17,4.0,4.5,mrobshaw@mac.com,ae7T0#fExn,31.25,0.15,United States,Portland,yes,group work focused,1.71,2.23,4.29,14,0.13,05/26/2019
143,ACCTG,225.0,CD,Mikhail,Alexeeff,AU,18.0,4.5,4.17,4.39,4.5,4.36,4.33,4.5,dogdude@me.com,td!itoRP?W,56.4,0.62,United States,San Francisco,no,group work focused,4.25,4.08,0.56,5,1.37,09/30/2018
144,ACCTG,225.0,CD,Mikhail,Alexeeff,SP,19.0,4.55,4.64,4.77,4.44,4.55,4.22,4.77,dleconte@hotmail.com,Z5J5Nxr-iy,92.2,3.29,United States,Seattle,no,industry example based,0.0,2.68,1.97,14,2.34,05/26/2019
145,ACCTG,301.0,A,Elizabeth,Blankespoor,AU,18.0,4.0,4.06,4.7,4.15,4.74,4.0,3.85,bachmann@comcast.net,WuBRFwhwzv,11.16,4.4,United States,Boston,no,problem based,3.31,0.97,2.69,13,1.48,09/30/2018
146,ACCTG,301.0,A,Jane,Reich,WI,19.0,4.3,4.44,4.71,4.62,4.62,4.58,4.35,pgottsch@comcast.net,Fz@Z#9E7DM,68.02,1.81,United States,Portland,no,industry example based,2.85,1.69,1.92,2,2.97,01/31/2019
147,ACCTG,301.0,B,Elizabeth,Blankespoor,AU,18.0,4.07,4.13,4.56,4.24,4.62,4.42,4.26,miami@outlook.com,b6Jdop79C^,83.44,3.31,United States,Los Angeles,no,group work focused,1.03,1.46,1.17,13,1.69,09/30/2018
148,ACCTG,302.0,A,D.,Shores,SP,19.0,3.93,3.98,4.03,3.95,4.05,4.21,4.03,frosal@icloud.com,cmT@#4W9a2,1.78,4.38,United States,Boston,no,industry example based,0.04,0.44,4.24,14,3.56,05/26/2019
149,ACCTG,302.0,A,D.,Shores,WI,19.0,3.38,3.61,3.75,3.57,3.86,4.03,3.5,nanop@sbcglobal.net,Hg6k-a=zJ-,4.78,1.77,United States,Los Angeles,no,visual,4.64,0.49,1.54,0,0.63,01/31/2019
150,ACCTG,302.0,B,D.,Shores,WI,19.0,3.88,4.36,4.36,4.17,4.36,4.58,4.21,hillct@yahoo.com,qRhg15v31n,88.29,4.9,United States,Issaquah,yes,group work focused,1.67,3.66,4.55,14,3.77,01/31/2019
151,ACCTG,303.0,A,Jane,Reich,AU,18.0,4.64,4.64,4.77,4.77,4.64,4.44,4.44,hoyer@comcast.net,sOU#OeU?qR,71.22,0.75,United States,San Francisco,no,group work focused,1.38,1.32,0.14,2,0.37,09/30/2018
152,ACCTG,303.0,A,Stephanie,Grant,SP,19.0,4.57,4.42,4.82,4.78,4.69,4.57,4.57,rgiersig@gmail.com,jUA%huRNuE,38.94,2.34,United States,San Francisco,no,powerpoint driven,3.72,0.23,1.54,14,3.77,05/26/2019
153,ACCTG,303.0,B,Stephanie,Grant,SP,19.0,4.75,4.61,4.85,4.85,4.81,4.75,4.58,wsnyder@aol.com,OhM7H94g?D,63.88,0.47,United States,Issaquah,yes,online,3.39,1.36,2.32,10,3.63,05/26/2019
154,ACCTG,311.0,A,Wendy,Baesler,SU,19.0,4.5,4.5,4.7,4.7,4.93,4.83,4.83,mcast@icloud.com,nNg*h^!_f1,19.12,0.42,United States,Bellevue,no,online,4.58,4.39,2.19,14,4.39,07/23/2019
155,ACCTG,311.0,A,Wendy,Baesler,AU,18.0,4.45,4.33,4.65,4.61,4.46,4.43,4.15,dcoppit@yahoo.com,T&gGt!J9SY,71.04,2.45,United States,Issaquah,no,group work focused,2.01,2.0,3.46,7,1.82,09/30/2018
156,ACCTG,311.0,A,Wendy,Baesler,SP,19.0,4.29,4.19,4.63,4.33,4.69,4.43,4.29,tarreau@mac.com,017UO1-em6,72.71,4.74,United States,Boston,no,problem based,4.29,4.15,2.96,11,1.24,05/26/2019
157,ACCTG,311.0,A,Wendy,Baesler,WI,19.0,3.93,4.0,4.26,4.19,4.19,4.13,4.17,leocharre@outlook.com,zlXZx3NE7L,58.25,3.15,United States,Portland,no,online,3.55,3.02,3.67,15,3.65,01/31/2019
158,ACCTG,320.0,A,Thomas,Phillips,AU,18.0,4.88,4.86,4.96,4.89,4.96,4.86,4.89,sekiya@optonline.net,MWFpTVI0K?,12.36,2.82,United States,Los Angeles,no,group work focused,1.49,3.54,4.4,9,0.87,09/30/2018
159,ACCTG,320.0,A,Thomas,Phillips,SP,19.0,4.57,4.41,4.78,4.69,4.78,4.41,4.39,errxn@msn.com,DN$M-3me9p,49.59,2.52,United States,Seattle,no,online,3.28,4.48,1.45,6,4.45,05/26/2019
160,ACCTG,320.0,A,Thomas,Phillips,WI,19.0,4.72,4.69,4.89,4.8,4.82,4.53,4.77,engelen@yahoo.ca,8SUi7mqX=F,48.3,4.22,United States,Bellevue,no,industry example based,2.44,3.38,4.5,10,2.2,01/31/2019
161,ACCTG,321.0,A,Izzy,Weber,AU,18.0,4.57,4.57,4.74,4.52,4.76,4.57,4.25,pkplex@msn.com,Oj6NZoAD+M,65.26,4.34,United States,San Francisco,yes,group work focused,3.58,0.23,0.68,4,1.25,09/30/2018
162,ACCTG,321.0,A,Crystal,Finkelstein,SP,19.0,4.64,4.44,4.87,4.64,4.77,4.77,4.22,giafly@yahoo.com,50v3rY=w1M,16.67,1.12,United States,Portland,yes,group work focused,3.86,0.96,2.93,15,1.71,05/26/2019
163,ACCTG,321.0,A,Crystal,Finkelstein,WI,19.0,4.42,4.58,4.9,4.64,4.83,4.58,4.58,isorashi@hotmail.com,7S_cn41JUk,32.75,1.36,United States,Boston,no,online,3.9,3.19,4.69,6,2.0,01/31/2019
164,ACCTG,411.0,A,Thomas,Phillips,SU,19.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,rattenbt@mac.com,2bP!3^f0fs,49.21,4.15,United States,Boston,yes,group work focused,2.48,3.22,3.99,13,1.44,07/23/2019
165,ACCTG,411.0,A,Thomas,Phillips,AU,18.0,4.81,4.71,4.84,4.81,4.89,4.71,4.89,agolomsh@me.com,U1Y861b@0r,64.73,3.73,United States,Los Angeles,no,problem based,2.79,1.62,0.78,7,1.05,09/30/2018
166,ACCTG,411.0,A,Thomas,Phillips,SP,19.0,4.86,4.81,4.97,4.94,4.96,4.79,4.88,boftx@comcast.net,7DpKJWLiF_,37.28,0.91,United States,Boston,yes,alternative resource heavy,0.6,0.01,4.27,12,1.61,05/26/2019
167,ACCTG,411.0,A,Thomas,Phillips,WI,19.0,4.87,4.82,4.95,4.91,4.98,4.85,4.95,janusfury@gmail.com,TKQWOPqSSh,80.62,2.63,United States,Bellevue,no,group work focused,3.5,4.17,3.93,4,1.53,01/31/2019
168,ACCTG,440.0,A,Nicole,Harris,AU,18.0,3.0,2.89,3.44,3.05,4.06,2.45,3.09,campbell@optonline.net,Xnl1RKFtW_,41.02,1.4,United States,Portland,no,visual,4.07,1.88,4.31,11,4.43,09/30/2018
169,ACCTG,440.0,A,Terrence,Blackburne,SP,19.0,4.0,4.0,4.67,3.0,4.67,3.75,4.67,bockelboy@yahoo.ca,PnID$w222!,70.95,4.57,United States,Bellevue,no,group work focused,2.02,1.31,2.6,14,2.74,05/26/2019
170,ACCTG,440.0,A,Nicole,Harris,WI,19.0,2.4,2.53,2.55,2.27,3.15,1.88,2.38,tristan@yahoo.com,Wqo=Qk??8~,4.71,4.1,United States,San Francisco,no,powerpoint driven,1.47,0.01,1.57,4,4.4,01/31/2019
171,ACCTG,440.0,B,Terrence,Blackburne,SP,19.0,3.67,3.67,3.88,3.88,4.0,4.0,4.0,gfody@gmail.com,1OiSoYJ4D4,42.79,4.84,United States,Bellevue,no,problem based,4.89,1.88,0.46,3,4.63,05/26/2019
172,ACCTG,450.0,A,Crystal,Finkelstein,SP,19.0,4.88,4.93,4.97,4.93,4.97,4.83,4.93,jbuchana@msn.com,LfRMT*S1cz,53.57,1.66,United States,Boston,no,industry example based,0.28,3.15,3.86,8,1.86,05/26/2019
173,ACCTG,450.0,A,Crystal,Finkelstein,WI,19.0,4.42,4.29,4.75,4.31,4.75,4.42,4.31,ewaters@aol.com,8jzZFzMboI,68.11,2.44,United States,Issaquah,yes,industry example based,0.26,3.84,4.55,15,1.0,01/31/2019
174,ACCTG,471.0,A,Nancy,Pasternack,AU,18.0,4.65,4.65,4.65,4.58,4.65,4.58,3.88,campbell@yahoo.ca,9G84K=Ve%Q,60.14,4.14,United States,Issaquah,no,industry example based,0.53,1.97,4.92,11,3.61,09/30/2018
175,ACCTG,471.0,A,Nancy,Pasternack,SP,19.0,4.8,4.75,4.92,4.8,4.84,4.69,4.4,improv@aol.com,9vnK9qP8ax,45.38,4.66,United States,Portland,no,visual,0.73,1.85,1.41,4,3.52,05/26/2019
176,ACCTG,471.0,A,Nancy,Pasternack,WI,19.0,4.79,4.79,4.88,4.82,4.79,4.71,4.79,bancboy@comcast.net,S5@355AE%~,82.39,0.48,United States,Issaquah,yes,powerpoint driven,2.43,0.09,3.58,0,4.8,01/31/2019
177,ACCTG,480.0,A,Wendy,Baesler,SP,19.0,4.33,4.19,4.43,4.31,4.42,4.11,4.31,mxiao@icloud.com,w0a*KSAE4&,3.19,1.3,United States,Portland,no,group work focused,4.24,3.98,3.91,0,0.72,05/26/2019
178,ACCTG,490.0,A,Nancy,Pasternack,SP,19.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,payned@me.com,Oc01NrmT~m,40.01,1.4,United States,Boston,yes,industry example based,0.84,1.26,4.63,13,4.55,05/26/2019
179,ACCTG,500.0,A,Weili,Ge,AU,18.0,4.81,4.72,4.93,4.87,4.92,4.65,4.76,ntegrity@msn.com,90ZU46v=dO,76.1,3.9,United States,San Francisco,no,group work focused,1.56,3.7,0.32,13,3.62,09/30/2018
180,ACCTG,500.0,C,Weili,Ge,AU,18.0,4.84,4.87,4.95,4.93,4.9,4.73,4.77,mgemmons@aol.com,G?9g+IAcuM,52.77,1.76,United States,Issaquah,yes,powerpoint driven,4.79,3.47,3.34,0,1.07,09/30/2018
181,ACCTG,501.0,A,Paige,Patrick,SP,19.0,4.35,4.28,4.72,4.6,4.73,4.11,3.94,crandall@me.com,DXp!_Tc=3*,74.4,2.33,United States,Boston,no,industry example based,0.48,3.35,3.24,13,0.77,05/26/2019
182,ACCTG,501.0,C,Paige,Patrick,SP,19.0,4.37,4.23,4.84,4.76,4.81,4.23,4.0,mcmillan@mac.com,WLeateAB0!,57.91,3.16,United States,Boston,yes,group work focused,1.71,0.7,4.29,5,4.57,05/26/2019
183,ACCTG,505.0,A,David,Burgstahler,SU,19.0,4.75,4.75,4.75,5.0,4.75,4.25,4.0,tubesteak@icloud.com,0xi6t38PjA,1.18,3.29,United States,Issaquah,no,industry example based,0.26,3.78,1.52,2,2.41,07/23/2019
184,ACCTG,505.0,A,D.,Shores,SU,19.0,4.0,4.0,4.0,4.25,3.75,4.75,3.75,gumpish@sbcglobal.net,RX@L3_wV2Z,61.36,3.47,United States,Portland,no,powerpoint driven,2.65,3.44,2.64,11,4.13,07/23/2019
185,ACCTG,505.0,A,Stephanie,Grant,SU,19.0,4.85,4.71,4.95,4.81,4.92,4.71,4.5,nanop@icloud.com,7s$IPg9WYb,39.96,3.22,United States,Boston,no,online,1.85,1.81,0.5,12,2.54,07/23/2019
186,ACCTG,505.0,A,Thomas,Phillips,SU,19.0,4.2,4.0,4.5,4.33,4.68,4.23,4.3,jacks@optonline.net,iDVj7jA235,65.07,1.69,United States,Boston,yes,alternative resource heavy,0.88,3.04,1.87,5,4.58,07/23/2019
187,ACCTG,505.0,A,Sarah,Shaikh,SU,19.0,3.67,3.75,4.13,3.88,4.2,3.2,3.6,meder@att.net,LFZNSHw027,11.98,4.16,United States,Portland,no,visual,2.19,4.85,1.7,7,3.55,07/23/2019
188,ACCTG,505.0,A,Crystal,Finkelstein,SU,19.0,4.7,4.7,4.75,4.7,4.77,4.56,4.7,stellaau@sbcglobal.net,r&I_PYPY-6,20.38,3.4,United States,Boston,no,group work focused,1.63,4.1,0.17,4,3.31,07/23/2019
189,ACCTG,506.0,A,Thomas,Phillips,AU,18.0,4.7,4.7,4.86,4.84,4.88,4.64,4.7,storerm@hotmail.com,M4ykzW^yCo,95.74,1.05,United States,Seattle,no,group work focused,1.78,4.72,4.72,4,4.22,09/30/2018
190,ACCTG,506.0,A,Jane,Reich,AU,18.0,4.86,4.83,4.86,4.86,4.86,4.83,4.66,milton@icloud.com,CB8W=5jM8_,56.44,1.56,United States,Portland,no,problem based,1.67,3.57,2.29,12,3.38,09/30/2018
191,ACCTG,507.0,A,Stephanie,Grant,WI,19.0,4.69,4.65,4.94,4.87,4.92,4.69,4.78,sarahs@me.com,A#AZ_Q3bQt,74.69,3.48,United States,Boston,no,alternative resource heavy,3.7,1.54,0.96,10,1.29,01/31/2019
192,ACCTG,507.0,A,Thomas,Phillips,WI,19.0,4.53,4.29,4.64,4.53,4.85,4.35,4.68,dpitts@aol.com,pT%*SmcLiN,74.07,2.73,United States,Issaquah,no,industry example based,0.11,0.3,1.66,1,3.43,01/31/2019
193,ACCTG,508.0,A,Izzy,Weber,SP,19.0,4.71,4.55,4.71,4.77,4.64,4.55,4.55,kiddailey@aol.com,X9VZ1l&p2!,36.37,0.65,United States,Bellevue,yes,problem based,1.59,0.31,2.88,8,2.83,05/26/2019
194,ACCTG,508.0,A,Phil,Quinn,SP,19.0,4.55,4.29,4.8,4.33,4.75,4.31,4.75,miturria@aol.com,Dz?t~=TM?~,43.94,1.72,United States,Bellevue,no,alternative resource heavy,2.22,0.3,0.37,7,0.36,05/26/2019
195,ACCTG,510.0,B,Alister,Hunt,SP,19.0,1.14,1.69,1.69,1.29,3.8,1.63,2.4,luebke@icloud.com,c4r0ewtU_w,80.33,3.21,United States,Portland,no,group work focused,0.79,2.09,2.85,15,2.85,05/26/2019
196,ACCTG,510.0,D,Alister,Hunt,SP,19.0,3.25,3.25,3.6,3.2,4.71,3.0,4.1,denton@att.net,Gr+0y_!Xyf,10.33,2.98,United States,Bellevue,yes,visual,0.89,3.31,4.27,15,1.45,05/26/2019
197,ACCTG,520.0,A,Bob,Weede,AU,18.0,3.85,3.67,3.97,3.93,4.56,3.81,3.68,improv@comcast.net,bwJpmYS3w?,67.83,1.73,United States,Portland,no,group work focused,4.34,4.71,1.42,6,0.56,09/30/2018
198,ACCTG,520.0,A,Christina,Nichols,AU,18.0,3.81,3.73,4.15,4.11,4.46,3.69,3.6,njpayne@comcast.net,qOd6A1Juw+,36.82,0.69,United States,Los Angeles,yes,visual,4.03,3.3,2.51,4,2.55,09/30/2018
199,ACCTG,521.0,A,Elizabeth,Blankespoor,AU,18.0,4.0,4.15,4.76,4.62,4.76,3.75,3.31,evans@aol.com,KX$n7r3Yr9,26.54,3.11,United States,Boston,no,alternative resource heavy,1.28,1.93,1.96,4,1.02,09/30/2018
200,ACCTG,522.0,A,Hamed,Mamani,AU,18.0,4.54,4.62,4.73,4.68,4.75,4.42,4.69,hmbrand@yahoo.ca,37&!CCP~2o,10.41,0.38,United States,Seattle,no,powerpoint driven,1.97,3.5,4.17,0,3.19,09/30/2018
201,ACCTG,523.0,A,Asher,Curtis,AU,18.0,3.21,3.38,3.56,3.38,3.73,3.17,3.22,muadip@optonline.net,i@s$kVr7+_,78.85,0.41,United States,Boston,no,online,0.17,4.13,0.16,4,1.9,09/30/2018
202,ACCTG,523.0,A,Nancy,Pasternack,AU,18.0,3.44,3.65,3.82,3.75,4.22,3.44,3.27,miturria@att.net,eT8-e3$1Gt,45.65,1.91,United States,Issaquah,no,problem based,0.14,2.06,4.42,1,1.53,09/30/2018
203,ACCTG,526.0,A,Christina,Nichols,SP,19.0,4.38,4.21,4.65,4.5,4.77,4.28,4.3,leslie@live.com,ril~=mOxfr,29.89,0.69,United States,Los Angeles,no,powerpoint driven,1.72,4.76,1.93,1,2.48,05/26/2019
204,ACCTG,527.0,A,Tamera,Pumphrey,SP,19.0,3.15,3.23,3.67,3.73,4.0,2.63,3.25,mglee@sbcglobal.net,Ds1&g0ER4K,83.29,1.42,United States,Boston,yes,group work focused,4.73,1.68,4.89,3,4.01,05/26/2019
205,ACCTG,528.0,A,Asher,Curtis,SP,19.0,3.0,3.0,3.88,3.25,4.0,2.75,3.75,pjacklam@att.net,3j+Uf&?Oam,14.89,1.28,United States,Boston,yes,alternative resource heavy,0.8,4.59,0.66,9,0.67,05/26/2019
206,ACCTG,529.0,A,John,McLean,SP,19.0,4.0,3.75,4.57,4.33,4.69,4.0,4.33,agapow@yahoo.ca,x47Fw9_XT0,38.26,4.44,United States,Boston,no,industry example based,3.6,3.23,2.76,15,1.02,05/26/2019
207,ACCTG,530.0,A,Crystal,Finkelstein,AU,18.0,4.29,4.43,4.77,4.64,4.77,4.38,4.45,anicolao@mac.com,2Cq3zv~GL9,93.01,4.3,United States,Bellevue,yes,group work focused,2.58,1.62,4.36,7,2.13,09/30/2018
208,ACCTG,531.0,A,Rory,Backman,WI,19.0,3.75,3.81,4.28,3.97,4.68,3.89,4.4,gerlo@yahoo.ca,81hSI2u%ql,83.45,3.58,United States,Boston,yes,problem based,1.88,4.75,3.03,3,3.01,01/31/2019
209,ACCTG,533.0,A,Richard,Johnson,AU,18.0,3.86,3.85,4.05,3.89,4.03,4.03,3.76,jyoliver@gmail.com,r%ghoX9j3_,77.72,1.06,United States,Portland,no,problem based,1.14,3.23,2.01,11,1.72,09/30/2018
210,ACCTG,534.0,A,Crystal,Finkelstein,AU,18.0,4.28,4.5,4.74,4.55,4.71,4.6,4.43,gilmoure@gmail.com,RSv259q#=S,79.88,2.34,United States,Boston,no,group work focused,3.38,4.4,3.42,15,4.35,09/30/2018
211,ACCTG,535.0,A,Ken,Tracy,WI,19.0,4.5,4.38,4.82,4.57,4.76,4.67,4.36,daveewart@live.com,97UFntsgCY,72.78,2.05,United States,Seattle,yes,powerpoint driven,3.8,3.08,0.78,15,4.03,01/31/2019
212,ACCTG,536.0,A,Ken,Tracy,SP,19.0,4.05,4.05,4.8,4.21,4.57,3.95,4.41,novanet@sbcglobal.net,Ls9d6x87Tl,87.43,2.44,United States,Portland,yes,industry example based,1.67,1.64,1.74,9,1.43,05/26/2019
